Rain ID,Date/Time,Nearest town,State,Latitude,Longitude,Total precipitation
5572,21-03-2015 05:12,BRISBANE,QLD,-27.4678,153.028,58
5573,22-03-2015 06:30,UPPER COOMERA,QLD,-27.8833,153.2833,58
5574,22-03-2015 07:30,CANNON HILL,QLD,-27.4734,153.0955,57
5575,22-03-2015 09:37,BRIBIE ISLAND,QLD,-26.95,153.1166,57
5577,04-04-2015 09:20,BOONAH,QLD,-27.9997,152.6816,56
5578,04-04-2015 07:20,KOORALBYN,QLD,-28.0689,152.8205,56
5579,01-05-2015 06:25,CABOOLTURE,QLD,-27.085,152.9513,55
5580,01-05-2015 04:25,CROHAMHURST,QLD,-26.8166,152.8666,55
5581,01-05-2015 05:38,ELIMBAH,QLD,-27.0125,152.9435,55
5582,01-05-2015 04:30,BEACHMERE,QLD,-27.1295,153.0538,55
5583,01-05-2015 05:00,BELLMERE,QLD,-27.1,152.8833,54
5584,01-05-2015 09:35,WOLFFDENE,QLD,-27.7833,153.1666,54
5585,01-05-2015 09:50,CAROLE PARK,QLD,-27.6214,152.9274,54
5586,01-05-2015 08:10,WATERFORD,QLD,-27.7153,153.151,54
5587,01-05-2015 10:10,JIMBOOMBA,QLD,-27.83,153.0313,54
5588,01-05-2015 07:50,CALAMVALE,QLD,-27.6166,153.05,52
5589,01-05-2015 09:50,GREENBANK,QLD,-27.6817,152.9816,51
5590,01-05-2015 10:15,GREENBANK,QLD,-27.6817,152.9816,50
5591,27-09-2015 04:32,TOOWONG,QLD,-27.4817,152.9899,76
5592,24-10-2015 08:30,BLACKWATER,QLD,-23.5759,148.8869,0
5593,28-10-2015 10:00,GAYNDAH,QLD,-25.6245,151.608,0
5594,28-10-2015 10:00,GAYNDAH,QLD,-25.6245,151.608,0
5595,28-10-2015 10:00,GAYNDAH,QLD,-25.6245,151.608,70
5596,28-10-2015 08:10,CHINCHILLA,QLD,-26.7384,150.6283,68
5597,28-10-2015 10:30,BOOYAL,QLD,-25.2098,152.0405,68
5598,28-10-2015 06:00,CHINCHILLA,QLD,-26.7384,150.6283,66
5599,04-11-2015 07:30,killarney,QLD,0,0,65
5600,14-11-2015 07:08,GYMPIE,QLD,-26.19,152.6655,64
5601,15-11-2015 06:45,BUNDABERG,QLD,-24.8661,152.3493,64
5602,15-11-2015 06:30,HERVEY BAY,QLD,-25.29,152.8399,61
5603,15-11-2015 09:10,BENARABY,QLD,-24.002,151.3166,60
5604,16-11-2015 07:46,MORANBAH,QLD,-22.0017,148.0533,59
5605,29-11-2015 07:00,HARRISVILLE,QLD,-27.8275,152.6649,59
5606,29-11-2015 05:00,WARWICK,QLD,-28.2153,152.0352,58
5607,05-11-2015 12:00,KILCOY,QLD,-26.9431,152.5652,58
5608,05-11-2015 11:25,DAYBORO,QLD,-27.197,152.8227,58
5609,01-12-2015 07:30,STANTHORPE,QLD,-28.662,151.9353,58
5610,01-12-2015 04:30,INGLEWOOD,QLD,-28.4161,151.08,57
5611,23-12-2015 06:00,APPLETHORPE,QLD,-28.6181,151.9361,57
5612,25-01-2016 08:25,DINGLEY DELL,QLD,-24.7833,150.5667,56
5613,25-01-2016 08:35,CHINCHILLA,QLD,-26.7384,150.6283,56
5614,25-01-2016 15:10,CAIRNS,QLD,-16.9221,145.7758,55
5615,26-01-2016 15:00,BAUHINIA,QLD,-24.5684,149.2931,55
5616,26-01-2016 22:15,COOPER CREEK,QLD,-21.8167,148.6833,55
5617,27-01-2016 09:15,WEENGALLON,QLD,-28.3667,149.0333,55
5618,28-01-2016 12:45,MAPLETON,QLD,-26.6248,152.8666,54
5619,28-01-2016 14:40,BLI BLI,QLD,-26.6187,153.0377,54
5620,29-01-2016 04:30,TOOWOOMBA,QLD,-27.5592,151.9536,54
5621,29-01-2016 06:30,TIARO,QLD,-25.7237,152.5836,54
5622,29-01-2016 06:00,RATHDOWNEY,QLD,-28.2115,152.8633,54
5623,29-01-2016 08:15,BROOWEENA,QLD,-25.6018,152.2633,52
5624,29-01-2016 08:40,HERVEY BAY,QLD,-25.0037,152.8433,51
5625,30-01-2016 02:00,CEDAR VALE,QLD,-23.9333,150.9,50
5626,30-01-2016 05:00,PALEN CREEK,QLD,-28.2333,152.85,76
5627,30-01-2016 05:00,BOREEN POINT,QLD,-26.2851,152.9983,0
5628,30-01-2016 06:00,ST AGNES CREEK,QLD,-25.1333,151.9833,0
5629,30-01-2016 06:00,WOLVI,QLD,-26.1833,152.8667,0
5630,31-01-2016 04:00,MT FORT WILLIAM,QLD,-24.65,151.3333,70
5631,31-01-2016 04:00,SEAVIEW,QLD,-21.45,148.7167,68
5632,31-01-2016 04:00,EMERALD,QLD,-23.5209,148.1619,68
5633,01-02-2016 04:00,ROCKHAMPTON CITY,QLD,-23.3795,150.5089,66
5634,01-02-2016 04:00,BRANYAN,QLD,-24.9179,152.2677,65
5635,02-02-2016 06:00,WESTWOOD RANGE,QLD,-24.2833,151.6167,64
5636,02-02-2016 06:00,SPRINGSURE,QLD,-24.1162,148.0886,64
5637,04-02-2016 07:00,Mount Seaview,QLD,-24.2813,150.9345,61
5638,04-02-2016 07:00,CALLIOPE,QLD,-24.0062,151.1989,60
5639,04-02-2016 08:00,BUNDABERG,QLD,-24.8662,152.3494,59
5640,05-02-2016 08:35,TULLY,QLD,-17.9312,145.9242,59
5641,05-02-2016 08:10,MORANBAH,QLD,-22.0018,148.0533,58
5642,05-02-2016 07:35,COLLINSVILLE,QLD,-20.5526,147.8453,58
5643,08-02-2016 09:30,TOWNSVILLE,QLD,-19.2598,146.817,58
5644,08-02-2016 09:30,ANNANDALE,QLD,-19.311,146.7886,58
5645,08-02-2016 09:30,CALCIUM,QLD,-19.675,146.8347,57
5646,19-02-2016 07:50,DALBY,QLD,-27.1815,151.2661,57
5647,19-02-2016 08:00,GATTON,QLD,-27.5612,152.2755,56
5648,19-02-2016 10:00,BUARABA,QLD,-27.3833,152.3167,56
5649,19-02-2016 11:00,SUGARLOAF MOUNTAIN,QLD,-28.6833,152.0667,55
5650,03-02-2016 12:05,CHINCHILLA,QLD,-26.7498,150.5944,55
5651,05-02-2016 12:35,MILLAROO,QLD,-20.0537,147.2764,55
5652,03-02-2016 09:50,YAAMBA,QLD,-23.1384,150.3511,55
5653,04-02-2016 08:20,BUNDABERG,QLD,-24.8662,152.3494,54
5654,19-02-2016 14:50,FISHERMANS POCKET,QLD,-26.167,152.6,54
5655,19-02-2016 10:40,BOONAH,QLD,-27.9998,152.6816,54
5656,19-02-2016 11:05,MOUNT BARNEY,QLD,-28.2795,152.705,54
5657,09-03-2016 07:13,BIRDSVILLE,QLD,-25.8985,139.3515,54
5658,10-03-2016 09:51,PITURIE,QLD,-21.6167,138.3167,52
5659,10-03-2016 04:00,WINTON,QLD,-22.3912,143.0381,51
5660,19-03-2016 00:00,MONTO,QLD,-24.8643,151.1233,50
5661,19-03-2016 07:30,TEDDINGTON WEIR,QLD,-25.65,152.6667,76
5662,12-04-2016 02:20,INGLEWOOD,QLD,-28.4162,151.08,0
5663,21-05-2016 16:30,HOPE VALE,QLD,-15.1371,145.2558,70
5664,19-02-2016 13:25,LAWNTON,QLD,-27.2819,152.9811,68
5665,01-03-2016 01:10,PIMPAMA,QLD,-27.8026,153.3344,68
5666,26-03-2016 07:00,GATTON,QLD,-27.5612,152.2755,66
5667,26-03-2016 07:00,GATTON,QLD,-27.5612,152.2755,65
5668,03-06-2016 17:20,GIN GIN,QLD,-24.9909,151.9558,64
5669,04-06-2016 00:30,LAWNTON,QLD,-27.2819,152.9811,64
5670,04-06-2016 00:30,ELIMBAH,QLD,-27.0167,152.9667,61
5671,04-06-2016 00:30,BURPENGARY,QLD,-27.15,153,60
5672,04-06-2016 00:30,DECEPTION BAY,QLD,-27.1492,153.0922,59
5673,04-06-2016 02:05,CARNEYS CREEK,QLD,-28.1667,152.55,59
5674,04-06-2016 00:05,AMBERLEY,QLD,-27.6304,152.6997,58
5675,04-06-2016 00:15,WEST IPSWICH,QLD,-27.6201,152.748,58
5676,19-06-2016 09:00,CABOOLTURE,QLD,-27.0667,152.9667,58
5677,19-06-2016 09:00,MORAYFIELD,QLD,-27.1054,152.9477,58
5678,19-06-2016 09:00,BURPENGARY,QLD,-27.15,153,57
5679,19-06-2016 09:00,LAWNTON,QLD,-27.2819,152.9811,57
5680,19-06-2016 09:00,NARANGBA,QLD,-27.1833,152.9333,56
5681,19-06-2016 09:00,BARDON,QLD,-27.4583,152.9792,56
5682,19-06-2016 09:00,CHAPEL HILL,QLD,-25.1667,151.65,55
5683,19-06-2016 09:00,INALA,QLD,-27.5942,152.9719,55
5684,19-06-2016 09:00,ARCHERFIELD,QLD,-27.5706,152.9872,55
5685,19-06-2016 09:00,CORINDA,QLD,-27.5426,152.9838,55
5686,19-06-2016 09:00,TOOWONG,QLD,-27.4852,152.9931,54
5687,19-06-2016 09:00,MITCHELTON,QLD,-27.4116,152.976,54
5688,16-07-2016 17:30,GOGANGO,QLD,-23.6668,150.0422,54
5689,16-07-2016 07:30,Yeppoon,QLD,-23.1254,150.7677,54
5690,16-07-2016 01:00,ROCKHAMPTON,QLD,-23.3781,150.5136,54
5691,16-12-2016 06:00,CASSILIS,NSW,-32.0348,150.0191,52
5692,16-12-2016 12:30,DUBBO,NSW,-32.2206,148.5753,51
5693,23-12-2016 05:30,ARMIDALE,NSW,-30.5273,151.6158,50
5694,23-12-2016 06:00,WANDSWORTH,NSW,-29.95,151.42,76
5695,23-12-2016 07:45,BUNDELLA,NSW,-31.6419,149.8999,0
5696,24-12-2016 02:15,MONGARLOWE,NSW,-35.4132,149.9362,70
5697,24-12-2016 04:55,BRAIDWOOD,NSW,-35.4348,149.8029,68
5698,24-12-2016 04:30,MOUNT KAPUTAR,NSW,-30.2906,150.1428,68
5699,27-12-2016 04:50,BRAIDWOOD,NSW,-35.455,149.725,66
5700,27-12-2016 07:18,JINDABYNE,NSW,-36.46,148.647,65
5701,30-12-2016 07:49,BRAIDWOOD,NSW,-35.4253,149.7835,64
5702,11-11-2016 21:00,MILDURA AIRPORT,VIC,-34.2316,142.0815,64
5703,29-12-2016 00:00,CLARKEFIELD,VIC,-37.5164,144.8168,61
5704,29-12-2016 00:00,FERNY CREEK,VIC,-37.8727,145.3446,60
5705,09-01-2017 16:00,BRIDGE CREEK,NSW,-35.1984,149.5012,59
5706,09-01-2017 17:00,MOUNT WOMBAT,NSW,-35.9318,147.6179,59
5707,01-01-2017 02:05,Meldrum,NSW,-30.3342,152.5653,58
5708,01-01-2017 05:33,Coonabarabran,NSW,-31.3323,149.2708,58
5709,01-01-2017 13:30,Bukkulla,NSW,-29.5988,151.1542,58
5710,02-01-2017 04:30,Coaldale,NSW,-29.4525,152.8257,58
5711,02-01-2017 05:55,Lismore,NSW,-28.8093,153.2883,57
5712,02-01-2017 06:25,Corndale,NSW,-28.7294,153.3641,57
5713,06-01-2017 02:00,Yamba,NSW,-29.4332,153.3406,56
5714,14-01-2017 20:40,Lowanna,NSW,-30.2022,152.8998,56
5715,15-01-2017 03:30,Mullumbimby,NSW,-28.5469,153.497,55
5716,15-01-2017 04:05,Doon Doon,NSW,-28.4935,153.298,55
5717,18-01-2017 08:03,Murrurundi,NSW,-31.7639,150.8326,55
5718,20-01-2017 05:15,Inverell,NSW,-29.7628,151.1103,55
5719,23-01-2017 08:40,Cobar,NSW,-31.4949,145.8402,54
5720,25-01-2017 02:40,Ben Lomond,NSW,-30.0381,151.6925,54
5721,26-01-2017 02:05,Niangala,NSW,-31.3908,151.4019,54
5722,26-01-2017 05:25,Meldrum,NSW,-30.3342,152.5653,54
5723,29-01-2017 05:35,Scone,NSW,-32.0442,150.9022,54
5724,02-02-2017 11:36,Armidale,NSW,-30.5016,151.6662,52
5725,04-02-2017 09:25,Walcha,NSW,-30.9833,151.6,51
5726,06-02-2017 23:10,Marrickville,NSW,-33.9192,151.1396,50
5727,17-02-2017 05:50,Newport,NSW,-33.6564,151.3137,76
5728,02-03-2017 04:15,Mount Seaview,NSW,-31.398,152.2539,0
5729,02-03-2017 04:25,Yarras,NSW,-31.4881,152.29,0
5730,04-03-2017 00:30,Narrabri,NSW,-30.3154,149.8302,79
5731,04-03-2017 05:15,Molong,NSW,-33.0956,148.8692,0
5732,04-03-2017 06:15,Kindee,NSW,-31.4367,152.4633,114
5733,05-03-2017 04:00,Macksville,NSW,-30.7176,152.9165,45
5734,04-03-2017 05:34,Maitland,NSW,-32.7384,151.5492,48
5735,14-03-2017 06:17,Merriwa,NSW,-32.1852,150.1737,44
5736,14-03-2017 21:10,Goonengarry,NSW,-28.6053,153.4331,33
5737,15-03-2017 00:15,Sawtell,NSW,-30.3721,153.0942,39
5738,16-03-2017 03:50,Warragamba,NSW,-33.8917,150.6033,57
5739,16-03-2017 05:00,Albion Park,NSW,-34.5638,150.79,55
5740,16-03-2017 04:25,Lake Conjola,NSW,-35.2696,150.481,0
5741,16-03-2017 06:10,Robertson,NSW,-34.5859,150.6263,62
5742,19-03-2017 04:10,Corakai,NSW,-28.95,153.327,62
5743,20-03-2017 08:00,Parkes,NSW,-33.1373,148.1747,60
5744,22-03-2017 03:40,Blackville,NSW,-31.6448,150.2344,60
5745,04-03-2017 05:10,Orange,NSW,-33.24,149.04,60
5746,18-03-2017 21:20,South West Rocks,NSW,-30.885,153.041,60
5747,03-06-2017 00:00,NW of Bundaberg,QLD,-24.75,152.03,54
5748,03-06-2017 00:00,NW of Bundaberg,QLD,-24.75,152.03,53
5749,03-06-2017 00:00,North of Gin Gin,QLD,-24.75,152.03,51
5750,03-06-2017 00:00,North of Gin Gin,QLD,-24.75,152.03,50
5751,03-06-2017 00:00,Gin Gin,QLD,-24.75,152.03,87
5752,03-06-2017 00:00,Gin Gin,QLD,-24.75,152.03,86
5753,25-02-2017 06:00,WOOLBROOK,NSW,-30.9651,151.3511,67
5754,21-03-2017 04:20,SPRINGWOOD,NSW,-33.6984,150.5679,67
5755,11-11-2016 06:00,BROKEN HILL,NSW,-31.9652,141.4513,0
5756,25-12-2016 11:00,KINTORE,NT,-23.275,129.3834,0
5757,25-12-2016 23:00,YULARA,NT,-25.25,130.9667,0
5758,28-12-2016 08:20,KINTORE,NT,-23.275,129.3834,0
5759,31-12-2016 19:30,DALY WATERS,NT,-16.2667,133.3667,0
5760,13-01-2017 08:30,TENNANT CREEK,NT,-19.6511,134.1897,0
5761,16-02-2017 09:45,TINDAL,NT,-14.5167,132.3833,0
5762,25-01-2016 00:00,KALGOORLIE AERODROME,WA,-30.7761,121.4578,86
5763,25-01-2016 00:00,GIBB ROCK,WA,-32.1183,119.0183,69
5764,26-01-2016 00:00,MOORA,WA,-30.6375,116.01,64
5767,21-02-2016 00:00,KENDENUP,WA,-34.4861,117.6292,0
5768,21-02-2016 00:00,LAKE MUIR NATURE RESERVE,WA,-34.4567,116.6964,0
5769,14-03-2016 00:00,FITZROY CROSSING AERODROME,WA,-17.64,126.02,114
5770,19-03-2016 00:00,JURIEN BAY,WA,-30.2656,115.0261,45
5771,19-03-2016 00:00,SHACKLETON,WA,-31.9316,117.8338,48
5772,19-03-2016 00:00,GILES METEOROLOGICAL STATION,WA,-25.0305,128.3,44
5773,22-03-2016 00:00,SOUTH YILGARN,WA,-31.8611,119.3741,33
5774,22-03-2016 00:00,MUNGLINUP,WA,-33.7077,120.8647,39
5775,23-03-2016 00:00,HOPETOUN,WA,-33.9491,120.1241,57
5776,23-03-2016 00:00,RAVENSTHORPE,WA,-33.5827,120.0491,55
5777,23-03-2016 00:00,WONGAN HILLS,WA,-30.8936,116.7186,0
5778,26-03-2016 00:00,WONGAN HILLS,WA,-30.8936,116.7186,62
5779,26-03-2016 00:00,LATHAM,WA,-29.7566,116.4447,62
5780,26-03-2016 00:00,NEW NORCIA,WA,-30.953,116.1908,60
5781,26-03-2016 00:00,KONDUT,WA,-30.7105,116.7736,60
5782,26-03-2016 00:00,COOROW SPRING,WA,-29.8833,116.0308,60
5783,26-03-2016 00:00,Mindalla,WA,-30.42,116.46,60
5784,26-03-2016 00:00,BERKSHIRE VALLEY,WA,-30.548,116.1358,54
5785,26-03-2016 00:00,MOONDAH BROOK,WA,-31.3413,115.9408,53
5786,26-03-2016 00:00,Barberton East,WA,-30.75,116.13,51
5787,26-03-2016 00:00,WONGAN HILLS,WA,-30.803,116.6302,50
5788,27-03-2016 00:00,WATTENING,WA,-31.31,116.52,87
5789,27-03-2016 00:00,Kellerberrin,WA,-31.62,117.72,86
5790,27-03-2016 00:00,Shackleton,WA,-31.95,117.84,67
5791,27-03-2016 00:00,SHACKLETON,WA,-31.9316,117.8338,67
5792,13-10-2017 18:55,Coffs Harbour,NSW,-30.288,153.0946,0
5793,13-10-2017 18:20,Coffs Harbour,NSW,-30.288,153.0946,0
5794,13-10-2017 21:20,Kempsey,NSW,-31.071,152.7717,0
5795,13-10-2017 22:15,Coffs Harbour,NSW,-30.32,153.1,0
5796,14-10-2017 03:30,Narrabri,NSW,-30.3154,149.8302,0
5797,14-10-2017 22:00,New Italy,NSW,-29.16,153.28,0
5798,26-10-2017 13:40,Dooralong,NSW,-33.182,151.351,0
5799,26-10-2017 08:50,Brooman,NSW,-35.507,150.234,0
5800,26-10-2017 08:50,Newcastle,NSW,-32.92,151.651,0
5801,05-11-2017 08:19,Ballina,NSW,-28.8376,153.5562,0
5802,05-11-2017 07:30,New Italy,NSW,-29.15,153.2833,0
5803,14-02-2017 05:20,Yarrowyck,NSW,-30.4595,151.3559,0
5804,29-11-2017 03:20,Wandera,NSW,-29.692,151.151,0
5805,17-11-2017 02:00,Murrumbateman,NSW,-34.9706,149.0298,0
5807,17-11-2017 09:45,ULAN,NSW,-32.2821,149.712,0
5808,17-11-2017 09:00,Mount Kembla,NSW,-34.442,150.809,0
5809,28-11-2017 01:00,Westwood Downs,NSW,-30.496,141.3335,0
5810,28-11-2017 04:00,NOWENDOC,NSW,-31.5151,151.7178,0
5811,27-11-2017 10:30,Condobolin,NSW,-33.0858,147.1477,85
5813,30-11-2017 02:30,YARROWYCK,NSW,-30.4409,151.3531,0
5814,30-11-2017 04:45,OGUNBIL,NSW,-31.3401,151.2845,114
5815,04-12-2017 06:30,BARRINGTON TOPS,NSW,-31.9984,151.4511,45
5816,17-12-2017 02:40,Swan Vale,NSW,-29.8265,151.5205,48
5817,21-12-2017 05:10,Pillar Valley,NSW,-29.778,153.1495,44
5818,21-12-2017 07:05,Minnie Waters,NSW,-29.7765,153.2982,33
5819,25-12-2017 05:50,TUCKURIMBA,NSW,-28.9484,153.3178,39
5820,25-12-2017 06:15,THE CHANNON,NSW,-28.6651,153.2845,57
5821,25-12-2017 07:30,REPENTANCE CREEK,NSW,-28.6317,153.4011,55
5822,25-12-2017 07:15,COUCHY CREEK,NSW,-28.2651,153.2845,0
5823,26-12-2017 07:30,MOORAL CREEK,NSW,-31.7151,152.3511,62
5824,26-12-2017 13:30,Port Macquarie,NSW,-31.4333,152.9,62
5825,11-11-2017 06:49,GOULBURN AIRPORT,NSW,-34.8151,149.7179,60
5826,26-12-2017 00:00,South West Rocks,NSW,-30.8851,153.0408,60
5827,26-12-2017 13:25,South West Rocks,NSW,-30.8851,153.0408,60
5829,16-11-2017 12:04,Parkes Airport,NSW,-33.1385,148.2329,60
5830,14-10-2017 02:25,Warialda,NSW,-29.5416,150.5754,54
5831,25-11-2017 04:05,Cooma,NSW,-36.355,149.145,53
5832,01-12-2017 16:00,Wilcannia,NSW,-32.0679,143.65,51
5833,18-12-2017 03:25,Yarrowitch,NSW,-31.3461,152.0087,50
5834,18-12-2017 05:10,Yarras Mountain,NSW,-31.4621,152.3245,87
5835,18-12-2017 07:55,Bukkulla,NSW,-29.5045,151.1293,86
5836,25-12-2017 02:50,Meldrum,NSW,-30.3614,152.4917,67
5837,25-12-2017 03:25,Nullamanna,NSW,-29.605,151.267,67
5838,25-12-2017 06:05,Goolmangar,NSW,-28.6069,153.2083,0
5839,25-11-2017 07:00,Burra,NSW,-35.575,149.215,0
5840,27-11-2017 07:30,Burra,NSW,-35.575,149.215,0
5841,01-01-2018 03:36,LAURIETON,NSW,-31.6484,152.8011,0
5842,02-01-2018 02:15,MELDRUM,NSW,-30.3651,152.4678,0
5843,02-01-2018 03:30,CAWONGLA,NSW,-28.6017,153.095,0
5844,02-01-2018 04:00,REPENTANCE CREEK,NSW,-28.6317,153.4011,0
5845,02-01-2018 04:00,ROCK VALLEY,NSW,-28.7484,153.1678,0
5846,02-01-2018 04:30,CLUNES,NSW,-28.7317,153.4011,0
5847,02-01-2018 04:00,CLUNES,NSW,-28.7317,153.4011,0
5848,09-01-2018 10:35,WAUKIVORY,NSW,-32.1067,152.0511,0
5849,09-01-2018 10:45,WAUKIVORY,NSW,-32.1367,152.0711,0
5850,09-01-2018 10:55,CABBAGE TREE MOUNTAIN,NSW,-32.2567,152.1178,0
5852,11-01-2018 08:00,ARMIDALE,NSW,-30.5437,151.62,0
5854,23-01-2018 01:00,Mundarlo,NSW,-35.0886,147.8243,114
5855,25-01-2018 02:15,Argalong,NSW,-35.3215,148.4368,45
5856,26-01-2018 02:55,Yarrowitch,NSW,-31.2696,152.3096,48
5857,26-01-2018 06:30,Nerriga,NSW,-35.1455,149.7491,44
5858,26-01-2018 07:00,Nerriga,NSW,-35.1455,149.7491,33
5859,26-01-2018 07:20,OLD WARRAH,NSW,-31.6651,150.6678,39
5860,27-01-2018 05:50,GOULBURN,NSW,-34.7506,149.6953,57
5861,27-01-2018 05:50,GOULBURN,NSW,-34.7506,149.6953,55
5862,27-01-2018 05:50,GOULBURN,NSW,-34.7506,149.6953,0
5863,28-01-2018 03:00,CANOBOLAS,NSW,-33.3029,149.0494,62
5864,28-01-2018 05:25,CANOBOLAS,NSW,-33.3029,149.0494,62
5865,28-01-2018 03:00,BYLONG,NSW,-32.4167,150.1167,60
5866,28-01-2018 03:05,BORENORE,NSW,-33.25,148.9667,60
5867,18-02-2018 22:51,BODALLA,NSW,-36.1,150.05,60
5868,19-02-2018 03:11,Bodalla,NSW,-36.1,150.05,60
5869,24-02-2018 06:45,Yarras Mountain,NSW,-31.4881,152.29,54
5870,24-02-2018 22:25,Sullivan Creek (South Well),NSW,-35.3075,149.1244,53
5871,24-02-2018 23:25,Sullivan Creek (South Well),NSW,-35.3075,149.1244,51
5872,24-02-2018 23:00,Woolshed Creek,NSW,-35.1943,149.1585,50
5873,24-02-2018 23:00,Woolshed Creek,NSW,-35.1943,149.1585,87
5874,25-02-2018 05:45,Merriwa,NSW,-32.15,150.35,86
5875,25-02-2018 11:15,Blue Nobby,NSW,-29.9875,150.6142,67
5876,26-02-2018 05:21,Casino,NSW,-28.8667,153.05,67
5877,26-02-2018 05:21,Casino,NSW,-28.8667,153.05,0
5878,26-02-2018 06:50,TERANIA CREEK,NSW,-28.6651,153.2678,0
5879,26-02-2018 06:50,TERANIA CREEK,NSW,-28.6651,153.2678,0
5880,26-02-2018 07:29,UKI,NSW,-28.4167,153.3333,0
5881,26-02-2018 07:45,Boat Harbour,NSW,-28.2973,153.3329,114
5882,26-02-2018 08:10,Boat Harbour,NSW,-28.2973,153.3329,45
5883,04-03-2018 03:00,Milbrodale,NSW,-32.6959,151.0053,48
5884,04-03-2018 04:15,Krambach,NSW,-32.05,152.2667,44
5885,04-03-2018 04:10,Krambach,NSW,-32.05,152.2667,33
5886,04-03-2018 04:37,Dungog,NSW,-32.4047,151.7524,39
5887,04-03-2018 04:30,Halton,NSW,-32.3204,151.5505,57
5888,04-03-2018 08:30,Gumbooka,NSW,-29.7859,146.2857,55
5889,05-03-2018 03:44,Rocky Glen,NSW,-31.107,149.6096,0
5890,04-03-2018 09:45,Lake Cathie,NSW,-31.5465,152.8356,62
5891,04-03-2018 09:45,Lake Cathie,NSW,-31.5465,152.8356,62
5894,20-03-2018 17:50,Dungog,NSW,-32.4047,151.7524,60
5895,20-03-2018 17:50,Dungog,NSW,-32.4047,151.7524,60
5896,20-03-2018 17:40,Dungog,NSW,-32.4047,151.7524,60
5897,20-03-2018 22:10,Careys Peak,NSW,-32.0533,151.4552,60
5898,20-03-2018 22:40,Careys Peak,NSW,-32.0533,151.4552,54
5899,20-03-2018 22:35,Careys Peak,NSW,-32.0533,151.4552,53
5900,26-03-2018 14:55,Sawtell (Coffs Harbour),NSW,-30.3721,153.0942,51
5901,26-03-2018 14:55,Sawtell (Coffs Harbour),NSW,-30.3721,153.0942,50
5902,17-04-2018 17:45,Nashua,NSW,-28.7272,153.4669,87
5903,19-04-2018 05:05,St Albans,NSW,-33.2915,150.971,86
5904,19-04-2018 05:05,Coorangbong,NSW,-33.074,151.451,67
5905,19-04-2018 07:40,Brewon,NSW,-30.2462,147.5248,67
5906,26-04-2018 11:15,Careys Peak,NSW,-32.0671,151.6632,0
5907,29-04-2018 10:12,Jooriland,NSW,-34.1813,150.2227,0
5908,15-10-2017 16:00,PIRLANGIMPI,NT,-11.407,130.4153,0
5909,26-11-2017 04:00,SNOWDROP CREEK,NT,-13.6839,133.2072,114
5910,02-12-2017 17:30,JABIRU,NT,-12.6752,132.8337,45
5911,02-12-2017 17:30,GUNN POINT,NT,-12.1718,130.9943,48
5912,02-12-2017 17:30,JABIRU,NT,-12.6752,132.8337,44
5913,02-12-2017 05:00,GUNN POINT,NT,-12.1718,130.9943,33
5914,03-12-2017 06:00,WADEYE,NT,-14.2403,129.5181,39
5915,03-12-2017 06:00,DOUGLAS,NT,-13.6374,131.4419,57
5916,15-12-2017 04:30,KATHERINE,NT,-14.4668,132.2668,55
5917,05-01-2018 19:30,KANGAROO FLATS,NT,-12.7911,130.8525,0
5918,19-01-2018 19:00,MOUNT BUNDEY,NT,-12.8764,131.5878,62
5919,24-01-2018 17:30,MCARTHUR RIVER,NT,-15.811,136.6754,62
5920,05-02-2018 15:30,MCARTHUR RIVER,NT,-15.811,136.6754,60
5921,05-02-2018 15:30,KATHERINE,NT,-14.4668,132.2668,60
5922,26-02-2018 23:15,KATHERINE,NT,-14.4668,132.2668,60
5923,05-03-2018 13:15,MANINGRIDA,NT,-12.0509,134.2236,60
5924,20-01-2016 00:00,HARMAN PARK,WA,-31.9547,115.9392,54
5925,20-01-2016 00:00,DURANILLIN,WA,-33.5064,116.7739,53
5926,20-01-2016 00:00,CARNAMAH,WA,-29.6892,115.885,51
5927,20-01-2016 00:00,GAIRDNER,WA,-34.2036,119.0114,50
5928,20-01-2016 00:00,KENDENUP,WA,-34.5017,117.5931,87
5929,20-01-2016 00:00,DONNYBROOK,WA,-33.5767,115.8214,86
5930,20-01-2016 00:00,TEDS POOL,WA,-34.7636,116.6158,67
5931,20-01-2016 00:00,PAYNEDALE,WA,-33.6681,115.75,67
5932,20-01-2016 00:00,CAPEL RIVER NORTH,WA,-33.6517,115.7514,51
5933,20-01-2016 00:00,MANDALAY,WA,-34.5322,117.2847,51
5934,20-01-2016 00:00,CHAPMAN HILL,WA,-33.8056,115.3331,51
5935,20-01-2016 00:00,WHICHER RANGE,WA,-33.8275,115.3889,50
5936,21-01-2016 00:00,GNOWANGERUP,WA,-33.9322,117.9967,87
5937,17-03-2016 00:00,COOROW,WA,-29.8822,116.0225,58
5938,22-03-2016 00:00,HOLT ROCK,WA,-32.6775,119.4158,69
5939,25-03-2016 09:40,WONGAN HILLS,WA,-30.8031,116.6303,60
5940,26-03-2016 00:00,WYALKATCHEM,WA,-31.1772,117.3833,82
5941,27-03-2016 00:00,BERRING,WA,-31.2639,116.91,66
5942,27-03-2016 00:00,CUNDERDIN AERODROME,WA,-31.6228,117.2164,65
5943,27-03-2016 00:00,QUADNEY,WA,-31.8028,116.62,64
5944,27-03-2016 00:00,HINES HILL,WA,-31.5381,118.0544,61
5945,27-03-2016 00:00,SPRING VALLEY,WA,-33.4356,116.7311,60
